CONCISE NET LIST - 1  
3V3_AO_ADJ               R31              1        R_0402-100K,1 %,62.5MW,195-0005-000-100K,195-0005-000
3V3_AO_ADJ               U6               4        U_LDO_SOT23_5_NOVR-GS7116S5-ADJ-R,STANDARD,0.45V@0.5A,0.8V..5V,2%,0.8V,6.5V,0.5A,0.4W,315-1022-000-0.8V,315-1022-000
5V_LDO                   C51              1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
5V_LDO                   C52              1        C_0603-10UF,X5R,20%,6.3V,039-0135-000-039-0135-000,10UF
5V_LDO                   U7               41       U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
5V_LDO                   VS12             2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
5V_LDO                   VS13             2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
5V_PG_BUF_R              R165             2        R_0402-110OHM,5 %,62.5MW,195-0492-000-110OHM,195-0492-000
5V_PG_BUF_R              U19              4        U_BUF_OD_SC70_5-74LVC1G07GW/SN74LVC1G07DCKRE4,BUFFER - OPEN DRAIN,115-0138-000-115-0138-000
AUTO_ON_DIS              J14              6        HDR_1X12_NORM-G2100CE04C-016-H,MALE,2.54MM,90,YES,NO,NO,125 V,3 A,074-0239-000-074-0239-000
AUTO_ON_DIS              R223             1        R_0402-10K,5 %,62.5MW,195-0486-000-10K,195-0486-000
AV10_1                   C40              1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
AV10_1                   U7               1        U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
AV10_1                   VS1              2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
AV10_2                   C41              1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
AV10_2                   U7               7        U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
AV10_2                   VS2              2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
AV10_3                   C42              1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
AV10_3                   U7               16       U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
AV10_3                   VS3              2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
AV10_4                   C43              1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
AV10_4                   U7               23       U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
AV10_4                   VS4              2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
AV10_5                   C44              1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
AV10_5                   U7               29       U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
AV10_5                   VS5              2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
AV10_6                   C45              1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
AV10_6                   U7               35       U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
AV10_6                   VS6              2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
AV10_7                   C46              1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
AV10_7                   U7               46       U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
AV10_7                   VS7              2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
AV10_8                   C47              1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
AV10_8                   U7               57       U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
AV10_8                   VS8              2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
AV10_9                   C155             1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
AV10_9                   U7               72       U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
AV10_9                   VS17             2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
AV10_10                  C156             1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
AV10_10                  U7               81       U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
AV10_10                  VS18             2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
AV33_2                   C48              1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
AV33_2                   U7               42       U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
AV33_2                   VS9              2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
AV33_3                   C49              1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
AV33_3                   U7               85       U_USB_HUB_RTS5489_QFN88-RTS5489-GR,USB,115-2752-000-115-2752-000
AV33_3                   VS10             2        VIRTUAL_SHORT_SHUNT-VIRTUAL_SHORT
BBAT                     D4               1        D_SCHOTTKY_SOD-123-LS34SG,SINGLE,40V,25A,0.38V@1A,3A,090-0155-000-090-0155-000
BBAT                     J2               235      CON_SODIMM_260_CON_SODIMM260_JETSON_NANO-2309413-1,FEMALE,0.5MM,90,N/A,N/A,YES,NO,NO,25 V,0.5 A,080-1656-000-080-1656-000
BBAT                     R222             1        R_0402-0OHM,0.05 OHM,62.5MW,195-2655-000-0OHM,195-2655-000
BBAT_CONN                D4               2        D_SCHOTTKY_SOD-123-LS34SG,SINGLE,40V,25A,0.38V@1A,3A,090-0155-000-090-0155-000
BBAT_CONN                J3               1        CON_BATTERY_SMD_3PIN-3000TR,FEMALE,N/A,N/A,YES,NO,NO,NO,YES,N/A,N/A,220-0146-000-220-0146-000
BBAT_CONN                J3               3        CON_BATTERY_SMD_3PIN-3000TR,FEMALE,N/A,N/A,YES,NO,NO,NO,YES,N/A,N/A,220-0146-000-220-0146-000
BBAT_CONN                R222             2        R_0402-0OHM,0.05 OHM,62.5MW,195-2655-000-0OHM,195-2655-000
BD_DISABLE               Q24              2        Q_PNP_SOT363-NST45010MW6T1G,-45V,-50V,-0.1A,-0.1A,-5V,0.1MW,300-0906-000-300-0906-000
BD_DISABLE               Q24              5        Q_PNP_SOT363-NST45010MW6T1G,-45V,-50V,-0.1A,-0.1A,-5V,0.1MW,300-0906-000-300-0906-000
BD_DISABLE               Q24              6        Q_PNP_SOT363-NST45010MW6T1G,-45V,-50V,-0.1A,-0.1A,-5V,0.1MW,300-0906-000-300-0906-000
BD_DISABLE               R179             1        R_0402-100K,1 %,62.5MW,195-0005-000-100K,195-0005-000
BMCU_ACOK                C142             1        C_0402-0.1UF,X5R,10%,6.3V,039-0007-000-0.1UF,039-0007-000
BMCU_ACOK                D46              1        D_ESD_NORM-TPD1E10B06,1 LINE,BI-DIRECTIONAL,5.5V,0.1UA,6V,10V@1A,12PF,090-0243-000-090-0243-000
BMCU_ACOK                J14              5        HDR_1X12_NORM-G2100CE04C-016-H,MALE,2.54MM,90,YES,NO,NO,125 V,3 A,074-0239-000-074-0239-000
BMCU_ACOK                R144             2        R_0402-100K,1 %,62.5MW,195-0005-000-100K,195-0005-000
BMCU_ACOK                R165             1        R_0402-110OHM,5 %,62.5MW,195-0492-000-110OHM,195-0492-000
BMCU_ACOK                U18              16       U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BMCU_BRD_SEL             R137             1        R_0402-10K,1 %,62.5MW,195-0004-000-10K,195-0004-000
BMCU_BRD_SEL             R139             2        R_0402-10K,1 %,62.5MW,195-0004-000-10K,195-0004-000
BMCU_BRD_SEL             U18              11       U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BMCU_C2CK                R140             2        R_0402-4.7K,5 %,62.5MW,195-0598-000-195-0598-000,4.7K
BMCU_C2CK                TP10             1        LABTESTPOINT_PIN-LABTESTPOINT
BMCU_C2CK                U18              5        U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BMCU_C2D                 TP9              1        LABTESTPOINT_PIN-LABTESTPOINT
BMCU_C2D                 U18              6        U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BMCU_P01                 R183             2        R_0402-10K,1 %,62.5MW,195-0004-000-10K,195-0004-000
BMCU_P01                 U18              1        U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BMCU_P02                 R184             2        R_0402-10K,1 %,62.5MW,195-0004-000-10K,195-0004-000
BMCU_P02                 U18              20       U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BMCU_P03                 R227             2        R_0402-10K,1 %,62.5MW,195-0004-000-10K,195-0004-000
BMCU_P03                 U18              19       U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BMCU_P05                 R228             2        R_0402-10K,1 %,62.5MW,195-0004-000-10K,195-0004-000
BMCU_P05                 U18              17       U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BMCU_PGOOD               R224             2        R_0402-10K,1 %,62.5MW,195-0004-000-10K,195-0004-000
BMCU_PGOOD               R225             1        R_0402-0OHM,0.05 OHM,62.5MW,195-2655-000-0OHM,195-2655-000
BMCU_PGOOD               U18              15       U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BMCU_POWER_EN            R138             1        R_0402-100K,1 %,62.5MW,195-0005-000-100K,195-0005-000
BMCU_POWER_EN            U18              9        U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BMCU_POWER_EN            U22              2        U_LEVSHFT_3STATE_SC70_5-SN74LV1T125,LEVEL SHIFTER,115-2747-000-115-2747-000
BMCU_PWR_BTN*            D63              1        D_3PIN_CC_SOT323-BAT54CW,1 PAIR - COMMON CATHODE,30V,0.6A,1V@0.1A,0.2A,091-0022-000-091-0022-000
BMCU_PWR_BTN*            D63              2        D_3PIN_CC_SOT323-BAT54CW,1 PAIR - COMMON CATHODE,30V,0.6A,1V@0.1A,0.2A,091-0022-000-091-0022-000
BMCU_PWR_BTN*            R141             2        R_0402-10K,1 %,62.5MW,195-0004-000-10K,195-0004-000
BMCU_PWR_BTN*            U18              2        U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BMCU_UART_TX             TP12             1        LABTESTPOINT_PIN-LABTESTPOINT
BMCU_UART_TX             U18              18       U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BOARD_ID_A0              R131             2        R_0402-10K,5 %,62.5MW,195-0486-000-10K,195-0486-000
BOARD_ID_A0              R132             1        R_0402-10K,5 %,62.5MW,195-0486-000-10K,195-0486-000
BOARD_ID_A0              U17              1        U_MEM_EE_I2C_DFN08-1MHZ,1.7V..3.6V,AT24C02D-MAHM-T,174-0159-000-174-0159-000
BOARD_ID_WP              R126             1        R_0402-10K,5 %,62.5MW,195-0486-000-10K,195-0486-000
BOARD_ID_WP              U17              7        U_MEM_EE_I2C_DFN08-1MHZ,1.7V..3.6V,AT24C02D-MAHM-T,174-0159-000-174-0159-000
BRD_ID_A1                R129             2        R_0402-10K,5 %,62.5MW,195-0486-000-10K,195-0486-000
BRD_ID_A1                R130             1        R_0402-10K,5 %,62.5MW,195-0486-000-10K,195-0486-000
BRD_ID_A1                U17              2        U_MEM_EE_I2C_DFN08-1MHZ,1.7V..3.6V,AT24C02D-MAHM-T,174-0159-000-174-0159-000
BRD_ID_A2                R127             2        R_0402-10K,5 %,62.5MW,195-0486-000-10K,195-0486-000
BRD_ID_A2                R128             1        R_0402-10K,5 %,62.5MW,195-0486-000-10K,195-0486-000
BRD_ID_A2                U17              3        U_MEM_EE_I2C_DFN08-1MHZ,1.7V..3.6V,AT24C02D-MAHM-T,174-0159-000-174-0159-000
BT_M2_EN                 J2               126      CON_SODIMM_260_CON_SODIMM260_JETSON_NANO-2309413-1,FEMALE,0.5MM,90,N/A,N/A,YES,NO,NO,25 V,0.5 A,080-1656-000-080-1656-000
BT_M2_EN                 Q17              1        Q_FET_N_ENH_DFN1006-DMN26D0UFB4,20V,999MOHM@10V / 3000MOHM@4.5V / 4000MOHM@2.5V,0.14A,0.805A,10V,0.35W,999NC@10V / 0NC@4.5V / B
BT_M2_WAKE_AP            J2               124      CON_SODIMM_260_CON_SODIMM260_JETSON_NANO-2309413-1,FEMALE,0.5MM,90,N/A,N/A,YES,NO,NO,25 V,0.5 A,080-1656-000-080-1656-000
BT_M2_WAKE_AP            J10              20       CON_M2_PCI_EXP_SMD67_KEYE-APCI0534-P017H06,FEMALE,0.5MM,90,YES,NO,NO,NO,NO,50 V,0.5 A,080-1761-000-080-1761-000
BT_M2_WAKE_AP            R102             2        R_0402-47K,5 %,62.5MW,195-0599-000-195-0599-000,47K
BUCK_1V1_FB              C165             2        C_0402-22PF,C0G,5%,50V,035-0023-000-035-0023-000,22PF
BUCK_1V1_FB              R177             2        R_0402-100K,1 %,62.5MW,195-0005-000-100K,195-0005-000
BUCK_1V1_FB              R178             1        R_0402-121K,1 %,62.5MW,195-0046-000-121K,195-0046-000
BUCK_1V1_FB              U26              5        U_DCDC_BUCK_MP2152_QFN6-MP2152,BUCK,1PH,1.1MHZ,NONE,0.6V..5.5V,1.5%,0.6V,5.5V,2A,2W,316-0758-000-0.6V,316-0758-000
BUCK_1V1_FB_MID          C165             1        C_0402-22PF,C0G,5%,50V,035-0023-000-035-0023-000,22PF
BUCK_1V1_FB_MID          R176             2        R_0402-100OHM,1 %,62.5MW,195-0002-000-100OHM,195-0002-000
BUCK_1V1_FB_MID          R177             1        R_0402-100K,1 %,62.5MW,195-0005-000-100K,195-0005-000
BUCK_1V1_SW              L19              1        L_2520-1UH,METAL ALLOY,20%,3.2A,3.8A,0.042OHM,[ ]@[ ],[ ],130-0562-000-130-0562-000,1UH
BUCK_1V1_SW              U26              2        U_DCDC_BUCK_MP2152_QFN6-MP2152,BUCK,1PH,1.1MHZ,NONE,0.6V..5.5V,1.5%,0.6V,5.5V,2A,2W,316-0758-000-0.6V,316-0758-000
BUCK_3V3_BST             R23              1        R_0402-0OHM,0.05 OHM,62.5MW,195-2655-000-0OHM,195-2655-000
BUCK_3V3_BST             U4               10       U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_3V3_BST_R           C24              1        C_0402-0.1UF,X5R,20%,16V,032-0877-000-0.1UF,032-0877-000
BUCK_3V3_BST_R           R23              2        R_0402-0OHM,0.05 OHM,62.5MW,195-2655-000-0OHM,195-2655-000
BUCK_3V3_DRVH            Q6               4        Q_FET_N_ENH_DFN3X3-NTTFS4C25N,30V,17MOHM@10V / 26.5MOHM@4.5V / [ ]@2.5V,12.2A,81A,20V,1.63W,10.3NC@10V / 5.1NC@4.5V / [ ]@2.5VB
BUCK_3V3_DRVH            U4               9        U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_3V3_DRVL            Q7               4        Q_FET_N_ENH_DFN3X3-NTTFS4C06NTAG,30V,4.2MOHM@10V / 6.1MOHM@4.5V / [ ]@2.5V,18A,166A,20V,2.16W,26NC@10V / 11.6NC@4.5V / [ ]@2.5B
BUCK_3V3_DRVL            R25              1        R_0402-18.2K,1 %,62.5MW,195-0130-000-18.2K,195-0130-000
BUCK_3V3_DRVL            U4               7        U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_3V3_EN              Q36              1        Q_FET_N_ENH_DFN1006-DMN26D0UFB4,20V,999MOHM@10V / 3000MOHM@4.5V / 4000MOHM@2.5V,0.14A,0.805A,10V,0.35W,999NC@10V / 0NC@4.5V / B
BUCK_3V3_EN              U4               4        U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_3V3_EN              U18              13       U_CPU_EFM8SB1_QFN20-EFM8SB10F2G,OTHER,115-2594-000-115-2594-000
BUCK_3V3_EN              U23              4        U_LEVSHFT_3STATE_SC70_5-SN74LV1T125,LEVEL SHIFTER,115-2747-000-115-2747-000
BUCK_3V3_FB              C26              2        C_0402-100PF,C0G,5%,50V,035-0012-000-035-0012-000,100PF
BUCK_3V3_FB              R27              2        R_0402-90.9K,1 %,62.5MW,195-0465-000-195-0465-000,90.9K
BUCK_3V3_FB              R28              1        R_0402-27.4K,1 %,62.5MW,195-0215-000-195-0215-000,27.4K
BUCK_3V3_FB              U4               1        U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_3V3_FB_MID          R26              2        R_0402-100OHM,1 %,62.5MW,195-0002-000-100OHM,195-0002-000
BUCK_3V3_FB_MID          R27              1        R_0402-90.9K,1 %,62.5MW,195-0465-000-195-0465-000,90.9K
BUCK_3V3_FB_MID          R29              1        R_0402-47.5K,1 %,62.5MW,195-0330-000-195-0330-000,47.5K
BUCK_3V3_FB_MID_R        C26              1        C_0402-100PF,C0G,5%,50V,035-0012-000-035-0012-000,100PF
BUCK_3V3_FB_MID_R        R29              2        R_0402-47.5K,1 %,62.5MW,195-0330-000-195-0330-000,47.5K
BUCK_3V3_PG              R91              2        R_0402-0OHM,0.05 OHM,62.5MW,195-2655-000-0OHM,195-2655-000
BUCK_3V3_PG              R164             2        R_0402-10K,1 %,62.5MW,195-0004-000-10K,195-0004-000
BUCK_3V3_PG              R175             1        R_0402-20K,1 %,62.5MW,195-0150-000-195-0150-000,20K
BUCK_3V3_PG              R225             2        R_0402-0OHM,0.05 OHM,62.5MW,195-2655-000-0OHM,195-2655-000
BUCK_3V3_PG              U4               2        U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_3V3_PG              U5               3        U_VREG_5PIN_SOT235-TLV70018,LOW DROP OUT/FIXED,0.25V@0.2A,1.8V..1.8V,2%,[ ],5.5V,0.2A,0.5W,315-0620-000-315-0620-000,[ ]
BUCK_3V3_PG              U26              4        U_DCDC_BUCK_MP2152_QFN6-MP2152,BUCK,1PH,1.1MHZ,NONE,0.6V..5.5V,1.5%,0.6V,5.5V,2A,2W,316-0758-000-0.6V,316-0758-000
BUCK_3V3_SNUB            C22              1        C_0402-680PF,C0G,5%,50V,035-0296-000-035-0296-000,680PF
BUCK_3V3_SNUB            R24              2        R_0805-3.3OHM,5 %,0.125W,195-1602-000-195-1602-000,3.3OHM
BUCK_3V3_SW              C24              2        C_0402-0.1UF,X5R,20%,16V,032-0877-000-0.1UF,032-0877-000
BUCK_3V3_SW              L5               1        L_SMD_7X7-1UH,IRON POWDER CORE,20%,14A,14.4A,0.0065OHM,0@0HZ,3MHZ,130-0996-000-130-0996-000,1UH
BUCK_3V3_SW              L6               1        L_SMD_073X066-1UH,CARBONYL POWDER,20%,11A,22A,0.01OHM,[ ]@[ ],[ ],130-0776-000-130-0776-000,1UH
BUCK_3V3_SW              Q6               1        Q_FET_N_ENH_DFN3X3-NTTFS4C25N,30V,17MOHM@10V / 26.5MOHM@4.5V / [ ]@2.5V,12.2A,81A,20V,1.63W,10.3NC@10V / 5.1NC@4.5V / [ ]@2.5VB
BUCK_3V3_SW              Q6               2        Q_FET_N_ENH_DFN3X3-NTTFS4C25N,30V,17MOHM@10V / 26.5MOHM@4.5V / [ ]@2.5V,12.2A,81A,20V,1.63W,10.3NC@10V / 5.1NC@4.5V / [ ]@2.5VB
BUCK_3V3_SW              Q6               3        Q_FET_N_ENH_DFN3X3-NTTFS4C25N,30V,17MOHM@10V / 26.5MOHM@4.5V / [ ]@2.5V,12.2A,81A,20V,1.63W,10.3NC@10V / 5.1NC@4.5V / [ ]@2.5VB
BUCK_3V3_SW              Q7               5        Q_FET_N_ENH_DFN3X3-NTTFS4C06NTAG,30V,4.2MOHM@10V / 6.1MOHM@4.5V / [ ]@2.5V,18A,166A,20V,2.16W,26NC@10V / 11.6NC@4.5V / [ ]@2.5B
BUCK_3V3_SW              R24              1        R_0805-3.3OHM,5 %,0.125W,195-1602-000-195-1602-000,3.3OHM
BUCK_3V3_SW              U4               8        U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_3V3_VREG5           C19              1        C_0603-4.7UF,X5R,20%,6.3V,032-0886-000-032-0886-000,4.7UF
BUCK_3V3_VREG5           U4               3        U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_5V_BST              R15              1        R_0402-0OHM,0.05 OHM,62.5MW,195-2655-000-0OHM,195-2655-000
BUCK_5V_BST              U3               10       U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_5V_BST_R            C12              1        C_0402-0.1UF,X5R,20%,16V,032-0877-000-0.1UF,032-0877-000
BUCK_5V_BST_R            R15              2        R_0402-0OHM,0.05 OHM,62.5MW,195-2655-000-0OHM,195-2655-000
BUCK_5V_DRVH             Q4               4        Q_FET_N_ENH_DFN3X3-NTTFS4C25N,30V,17MOHM@10V / 26.5MOHM@4.5V / [ ]@2.5V,12.2A,81A,20V,1.63W,10.3NC@10V / 5.1NC@4.5V / [ ]@2.5VB
BUCK_5V_DRVH             U3               9        U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_5V_DRVL             Q5               4        Q_FET_N_ENH_DFN3X3-NTTFS4C06NTAG,30V,4.2MOHM@10V / 6.1MOHM@4.5V / [ ]@2.5V,18A,166A,20V,2.16W,26NC@10V / 11.6NC@4.5V / [ ]@2.5B
BUCK_5V_DRVL             R17              1        R_0402-18.2K,1 %,62.5MW,195-0130-000-18.2K,195-0130-000
BUCK_5V_DRVL             U3               7        U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_5V_EN               C6               1        C_0603-1UF,X5R,20%,25V,032-0882-000-032-0882-000,1UF
BUCK_5V_EN               R14              1        R_0402-10K,1 %,62.5MW,195-0004-000-10K,195-0004-000
BUCK_5V_EN               U3               4        U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_5V_FB               C14              2        C_0402-100PF,C0G,5%,50V,035-0012-000-035-0012-000,100PF
BUCK_5V_FB               R19              2        R_0402-127K,1 %,62.5MW,195-0056-000-127K,195-0056-000
BUCK_5V_FB               R20              1        R_0402-22.1K,1 %,62.5MW,195-0170-000-195-0170-000,22.1K
BUCK_5V_FB               U3               1        U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_5V_FB_MID           R18              2        R_0402-100OHM,1 %,62.5MW,195-0002-000-100OHM,195-0002-000
BUCK_5V_FB_MID           R19              1        R_0402-127K,1 %,62.5MW,195-0056-000-127K,195-0056-000
BUCK_5V_FB_MID           R21              1        R_0402-47.5K,1 %,62.5MW,195-0330-000-195-0330-000,47.5K
BUCK_5V_FB_MID_R         C14              1        C_0402-100PF,C0G,5%,50V,035-0012-000-035-0012-000,100PF
BUCK_5V_FB_MID_R         R21              2        R_0402-47.5K,1 %,62.5MW,195-0330-000-195-0330-000,47.5K
BUCK_5V_PG               Q29              1        Q_FET_N_ENH_SOT323_1G1D1S-2N7002_SERIES,60V,13500MOHM@10V / 7500MOHM@4.5V / [ ]@2.5V,0.115A,0.8A,20V,0.15W,[ ]@10V / 0.5NC@4.5B
BUCK_5V_PG               R163             2        R_0402-10K,1 %,62.5MW,195-0004-000-10K,195-0004-000
BUCK_5V_PG               R197             1        R_0402-100K,1 %,62.5MW,195-0005-000-100K,195-0005-000
BUCK_5V_PG               U3               2        U_SWREG_TPS53015_XSOP10-TPS53015,BUCK,1PH,500KHZ,NONE,0.77V..7V,1%,0.773V,28V,10A,50W,316-0314-000-0.773V,316-0314-000
BUCK_5V_PG               U6               3        U_LDO_SOT23_5_NOVR-GS7116S5-ADJ-R,STANDARD,0.45V@0.5A,0.8V..5V,2%,0.8V,6.5V,0.5A,0.4W,315-1022-000-0.8V,315-1022-000
BUCK_5V_PG               U19              2        U_BUF_OD_SC70_5-74LVC1G07GW/SN74LVC1G07DCKRE4,BUFFER - OPEN DRAIN,115-0138-000-115-0138-000
